YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
1998-03-19,16:00,64.9,244.0,584,1379,83,0,8,0,0,15,83,0,8,91,10,0,16,91,10,377,10,709,16,77,10,-9900,99,-9900,99,-9900,99,2.2,1,0.131,1,0.104,1,0.365,1,0.12,0
1998-03-19,17:00,75.3,255.6,350,1379,45,0,8,0,0,15,45,0,8,46,10,0,16,46,10,190,10,534,16,54,10,-9900,99,-9900,99,-9900,99,2.2,1,0.131,1,0.104,1,0.365,1,0.12,0
1998-03-19,18:00,85.4,265.5,98,1230,14,0,8,0,0,15,14,0,8,13,10,0,16,13,10,34,10,161,16,21,10,-9900,99,-9900,99,-9900,99,2.1,1,0.131,1,0.104,1,0.365,1,0.12,0
1998-03-19,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,1,0.131,1,0.104,1,0.365,1,0.12,0
1998-03-19,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,2.0,1,0.131,1,0.104,1,0.365,1,0.12,0
1998-03-19,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,1,0.131,1,0.104,1,0.365,1,0.12,0
1998-03-19,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.9,1,0.131,1,0.104,1,0.365,1,0.12,0
1998-03-19,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,1,0.131,1,0.104,1,0.365,1,0.12,0
1998-03-19,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,1,0.131,1,0.104,1,0.365,1,0.12,0
1998-03-20,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,1,0.131,1,0.104,1,0.415,1,0.12,0
1998-03-20,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,1,0.131,1,0.104,1,0.415,1,0.12,0
1998-03-20,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,1,0.131,1,0.104,1,0.415,1,0.12,0
1998-03-20,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,1,0.131,1,0.104,1,0.415,1,0.12,0
1998-03-20,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,1,0.131,1,0.104,1,0.415,1,0.12,0
1998-03-20,6:00,89.1,90.6,4,241,0,1,8,0,1,15,0,1,8,0,10,0,16,0,10,0,10,5,16,0,10,-9900,99,-9900,99,-9900,99,1.4,1,0.131,1,0.121,1,0.415,1,0.12,0
1998-03-20,7:00,82.9,96.6,170,1379,35,0,8,0,0,15,35,0,8,18,10,0,16,18,10,68,10,259,16,36,10,-9900,99,-9900,99,-9900,99,1.3,1,0.131,1,0.121,1,0.415,1,0.12,0
1998-03-20,8:00,72.1,107.3,422,1379,96,0,8,0,0,15,96,0,8,48,10,0,16,48,10,243,10,578,16,66,10,-9900,99,-9900,99,-9900,99,1.3,1,0.131,1,0.121,1,0.415,1,0.12,0
1998-03-20,9:00,62.0,119.3,646,1379,120,0,8,0,0,15,120,0,8,85,10,0,16,85,10,431,10,727,16,90,10,-9900,99,-9900,99,-9900,99,1.3,1,0.131,1,0.121,1,0.415,1,0.12,0
1998-03-20,10:00,53.1,133.7,827,1379,104,0,8,0,0,15,104,0,8,140,10,0,16,140,10,591,10,804,16,109,10,-9900,99,-9900,99,-9900,99,1.4,1,0.131,1,0.121,1,0.415,1,0.12,0
1998-03-20,11:00,46.4,151.3,951,1379,123,0,8,0,0,15,123,0,8,166,10,0,16,166,10,703,10,844,16,120,10,-9900,99,-9900,99,-9900,99,1.4,1,0.131,1,0.121,1,0.415,1,0.12,0
1998-03-20,12:00,42.9,172.1,1011,1379,128,0,8,0,0,15,128,0,8,178,10,0,16,178,10,756,10,860,16,125,10,-9900,99,-9900,99,-9900,99,1.4,1,0.131,1,0.121,1,0.415,1,0.12,0
1998-03-20,13:00,43.4,194.0,1001,1379,137,0,8,0,0,15,137,0,8,176,10,0,16,176,10,747,10,857,16,125,10,-9900,99,-9900,99,-9900,99,1.4,1,0.131,1,0.121,1,0.415,1,0.12,0
1998-03-20,14:00,47.9,214.1,923,1379,119,0,8,0,0,15,119,0,8,160,10,0,16,160,10,676,10,834,16,118,10,-9900,99,-9900,99,-9900,99,1.5,1,0.131,1,0.121,1,0.415,1,0.12,0
1998-03-20,15:00,55.4,230.7,783,1379,99,0,8,0,0,15,99,0,8,130,10,0,16,130,10,550,10,785,16,104,10,-9900,99,-9900,99,-9900,99,1.5,1,0.131,1,0.121,1,0.415,1,0.12,0
1998-03-20,16:00,64.7,244.4,589,1379,95,0,8,0,0,15,95,0,8,90,10,0,16,90,10,380,10,692,16,84,10,-9900,99,-9900,99,-9900,99,1.5,1,0.131,1,0.121,1,0.415,1,0.12,0
1998-03-20,17:00,75.0,255.9,355,1379,58,0,8,0,0,15,58,0,8,45,10,0,16,45,10,190,10,511,16,59,10,-9900,99,-9900,99,-9900,99,1.5,1,0.131,1,0.121,1,0.415,1,0.12,0
1998-03-20,18:00,85.3,265.9,103,1252,8,0,8,0,0,15,8,0,8,14,10,0,16,14,10,34,10,141,16,23,10,-9900,99,-9900,99,-9900,99,1.6,1,0.131,1,0.121,1,0.415,1,0.12,0
1998-03-20,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,1,0.131,1,0.121,1,0.415,1,0.12,0
1998-03-20,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,1,0.131,1,0.121,1,0.415,1,0.12,0
1998-03-20,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,1,0.131,1,0.121,1,0.415,1,0.12,0
1998-03-20,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,1,0.131,1,0.121,1,0.415,1,0.12,0
1998-03-20,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,1,0.131,1,0.121,1,0.415,1,0.12,0
1998-03-20,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,1,0.131,1,0.121,1,0.415,1,0.12,0
1998-03-21,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,1,0.132,1,0.121,1,0.380,1,0.12,0
1998-03-21,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,1,0.132,1,0.121,1,0.380,1,0.12,0
1998-03-21,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,1,0.132,1,0.121,1,0.380,1,0.12,0
1998-03-21,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,1,0.132,1,0.121,1,0.380,1,0.12,0
1998-03-21,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,1,0.132,1,0.121,1,0.380,1,0.12,0
1998-03-21,6:00,89.0,90.2,5,287,0,1,8,0,1,15,0,1,8,0,10,0,16,0,10,0,10,0,16,0,10,-9900,99,-9900,99,-9900,99,1.8,1,0.132,1,0.222,1,0.380,1,0.12,0
1998-03-21,7:00,82.6,96.4,178,1378,35,0,8,0,0,15,35,0,8,33,10,0,16,33,10,62,10,128,16,45,10,-9900,99,-9900,99,-9900,99,1.9,1,0.132,1,0.222,1,0.380,1,0.12,0
1998-03-21,8:00,71.8,107.1,429,1378,77,0,8,0,0,15,77,0,8,56,10,0,16,56,10,223,10,418,16,92,10,-9900,99,-9900,99,-9900,99,1.9,1,0.132,1,0.222,1,0.380,1,0.12,0
1998-03-21,9:00,61.7,119.1,653,1378,93,0,8,0,0,15,93,0,8,116,10,0,16,116,10,408,10,585,16,131,10,-9900,99,-9900,99,-9900,99,1.8,1,0.132,1,0.222,1,0.380,1,0.12,0
1998-03-21,10:00,52.7,133.5,834,1378,110,0,8,0,0,15,110,0,8,161,10,0,16,161,10,568,10,676,16,159,10,-9900,99,-9900,99,-9900,99,1.8,1,0.132,1,0.222,1,0.380,1,0.12,0
1998-03-21,11:00,46.0,151.2,957,1378,126,0,8,0,0,15,126,0,8,193,10,0,16,193,10,681,10,726,16,176,10,-9900,99,-9900,99,-9900,99,1.8,1,0.132,1,0.222,1,0.380,1,0.12,0
1998-03-21,12:00,42.5,172.1,1016,1378,143,0,8,0,0,15,143,0,8,174,10,0,16,174,10,735,10,747,16,184,10,-9900,99,-9900,99,-9900,99,1.8,1,0.132,1,0.222,1,0.380,1,0.12,0
1998-03-21,13:00,43.1,194.2,1007,1378,133,0,8,0,0,15,133,0,8,172,11,0,16,172,11,726,10,744,16,183,10,-9900,99,-9900,99,-9900,99,1.7,1,0.132,1,0.222,1,0.380,1,0.12,0
1998-03-21,14:00,47.6,214.4,929,1378,121,0,8,0,0,15,121,0,8,155,10,0,16,155,10,655,10,716,16,172,10,-9900,99,-9900,99,-9900,99,1.7,1,0.132,1,0.222,1,0.380,1,0.12,0
1998-03-21,15:00,55.1,231.1,788,1378,105,0,8,0,0,15,105,0,8,125,10,0,16,125,10,528,10,658,16,152,10,-9900,99,-9900,99,-9900,99,1.7,1,0.132,1,0.222,1,0.380,1,0.12,0
1998-03-21,16:00,64.4,244.7,594,1378,77,0,8,0,0,15,77,0,8,85,10,0,16,85,10,358,10,550,16,121,10,-9900,99,-9900,99,-9900,99,1.7,1,0.132,1,0.222,1,0.380,1,0.12,0
1998-03-21,17:00,74.8,256.3,360,1378,42,0,8,0,0,15,42,0,8,49,10,0,16,49,10,172,10,352,16,80,10,-9900,99,-9900,99,-9900,99,1.6,1,0.132,1,0.222,1,0.380,1,0.12,0
1998-03-21,18:00,85.2,266.4,107,1274,11,0,8,0,0,15,11,0,8,14,10,0,16,14,10,31,10,51,16,27,10,-9900,99,-9900,99,-9900,99,1.6,1,0.132,1,0.222,1,0.380,1,0.12,0
1998-03-21,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,1,0.132,1,0.222,1,0.380,1,0.12,0
1998-03-21,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,1,0.132,1,0.222,1,0.380,1,0.12,0
1998-03-21,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,1,0.132,1,0.222,1,0.380,1,0.12,0
1998-03-21,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,1,0.132,1,0.222,1,0.380,1,0.12,0
1998-03-21,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,1,0.132,1,0.222,1,0.380,1,0.12,0
1998-03-21,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,1,0.132,1,0.222,1,0.380,1,0.12,0
1998-03-22,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,1,0.133,1,0.222,1,0.420,1,0.12,0
1998-03-22,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,1,0.133,1,0.222,1,0.420,1,0.12,0
1998-03-22,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,1,0.133,1,0.222,1,0.420,1,0.12,0
1998-03-22,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,1,0.133,1,0.222,1,0.420,1,0.12,0
1998-03-22,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,1,0.133,1,0.222,1,0.420,1,0.12,0
1998-03-22,6:00,88.9,89.8,7,333,0,1,8,0,1,15,0,1,8,0,10,0,16,0,10,1,10,4,16,1,10,-9900,99,-9900,99,-9900,99,1.3,1,0.133,1,0.149,1,0.420,1,0.12,0
1998-03-22,7:00,82.3,96.1,185,1377,25,0,8,0,0,15,25,0,8,21,10,0,16,21,10,73,10,235,16,41,10,-9900,99,-9900,99,-9900,99,1.3,1,0.133,1,0.149,1,0.420,1,0.12,0
1998-03-22,8:00,71.5,106.8,437,1377,65,0,8,0,0,15,65,0,8,48,10,0,16,48,10,247,10,542,16,75,10,-9900,99,-9900,99,-9900,99,1.3,1,0.133,1,0.149,1,0.420,1,0.12,0
1998-03-22,9:00,61.3,118.9,660,1377,93,0,8,0,0,15,93,0,8,102,10,0,16,102,10,437,10,695,16,103,10,-9900,99,-9900,99,-9900,99,1.3,1,0.133,1,0.149,1,0.420,1,0.12,0
1998-03-22,10:00,52.4,133.3,840,1377,103,0,8,0,0,15,103,0,8,140,10,0,16,140,10,598,10,776,16,124,10,-9900,99,-9900,99,-9900,99,1.2,1,0.133,1,0.149,1,0.420,1,0.12,0
1998-03-22,11:00,45.6,151.1,964,1377,123,0,8,0,0,15,123,0,8,198,10,0,16,198,10,710,10,819,16,137,10,-9900,99,-9900,99,-9900,99,1.2,1,0.133,1,0.149,1,0.420,1,0.12,0
1998-03-22,12:00,42.1,172.2,1022,1377,130,0,8,0,0,15,130,0,8,178,10,0,16,178,10,764,10,837,16,143,10,-9900,99,-9900,99,-9900,99,1.2,1,0.133,1,0.149,1,0.420,1,0.12,0
1998-03-22,13:00,42.7,194.4,1012,1377,138,0,8,0,0,15,138,0,8,210,10,0,16,210,10,755,10,834,16,142,10,-9900,99,-9900,99,-9900,99,1.2,1,0.133,1,0.149,1,0.420,1,0.12,0
1998-03-22,14:00,47.3,214.7,934,1377,232,0,8,8,0,15,227,0,8,191,10,0,16,191,10,684,10,811,16,134,10,-9900,99,-9900,99,-9900,99,1.2,1,0.133,1,0.149,1,0.420,1,0.12,0
1998-03-22,15:00,54.8,231.4,793,1377,215,0,8,8,0,15,210,0,8,155,24,0,27,155,24,556,10,760,16,119,10,-9900,99,-9900,99,-9900,99,1.1,1,0.133,1,0.149,1,0.420,1,0.12,0
1998-03-22,16:00,64.2,245.1,599,1377,138,0,8,0,0,15,138,0,8,107,24,0,27,107,24,384,10,663,16,96,10,-9900,99,-9900,99,-9900,99,1.1,1,0.133,1,0.149,1,0.420,1,0.12,0
1998-03-22,17:00,74.6,256.6,365,1377,102,0,8,13,0,15,99,0,8,54,10,0,16,54,10,193,10,477,16,66,10,-9900,99,-9900,99,-9900,99,1.1,1,0.133,1,0.149,1,0.420,1,0.12,0
1998-03-22,18:00,85.1,266.8,112,1297,30,0,8,33,0,15,27,0,8,19,24,0,27,19,24,36,10,118,16,26,10,-9900,99,-9900,99,-9900,99,1.1,1,0.133,1,0.149,1,0.420,1,0.12,0
1998-03-22,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,1,0.133,1,0.149,1,0.420,1,0.12,0
1998-03-22,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,1,0.133,1,0.149,1,0.420,1,0.12,0
1998-03-22,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,1,0.133,1,0.149,1,0.420,1,0.12,0
1998-03-22,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,1,0.133,1,0.149,1,0.420,1,0.12,0
1998-03-22,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,1,0.133,1,0.149,1,0.420,1,0.12,0
1998-03-22,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,1,0.133,1,0.149,1,0.420,1,0.12,0
1998-03-23,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,1,0.134,1,0.149,1,0.390,1,0.12,0
1998-03-23,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.9,1,0.134,1,0.149,1,0.390,1,0.12,0
1998-03-23,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,1,0.134,1,0.149,1,0.390,1,0.12,0
1998-03-23,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,1,0.134,1,0.149,1,0.390,1,0.12,0
1998-03-23,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.8,1,0.134,1,0.149,1,0.390,1,0.12,0
1998-03-23,6:00,88.7,89.4,8,378,2,1,8,19,1,15,2,1,8,1,10,5,16,1,10,1,10,5,16,1,10,-9900,99,-9900,99,-9900,99,0.8,1,0.134,1,0.148,1,0.390,1,0.12,0
1998-03-23,7:00,81.9,95.9,193,1376,76,0,8,159,0,15,54,0,8,78,10,254,16,43,10,78,10,254,16,43,10,-9900,99,-9900,99,-9900,99,0.8,1,0.134,1,0.148,1,0.390,1,0.12,0
1998-03-23,8:00,71.2,106.6,444,1376,239,0,8,374,0,15,118,0,8,257,10,561,16,77,10,257,10,561,16,77,10,-9900,99,-9900,99,-9900,99,0.7,1,0.134,1,0.148,1,0.390,1,0.12,0
1998-03-23,9:00,61.0,118.6,667,1376,386,0,8,389,0,15,197,0,8,450,10,712,16,105,10,450,10,712,16,105,10,-9900,99,-9900,99,-9900,99,0.7,1,0.134,1,0.148,1,0.390,1,0.12,0
1998-03-23,10:00,52.0,133.1,847,1376,511,0,8,419,0,15,253,0,8,519,10,620,16,137,10,613,10,793,16,125,10,-9900,99,-9900,99,-9900,99,0.7,1,0.134,1,0.148,1,0.390,1,0.12,0
1998-03-23,11:00,45.2,151.0,970,1376,591,0,8,385,0,15,320,0,8,638,10,540,16,258,10,727,10,835,16,138,10,-9900,99,-9900,99,-9900,99,0.7,1,0.134,1,0.148,1,0.390,1,0.12,0
1998-03-23,12:00,41.7,172.2,1028,1376,447,0,8,106,0,15,368,0,8,334,10,135,16,233,10,781,10,852,16,144,10,-9900,99,-9900,99,-9900,99,0.7,1,0.134,1,0.148,1,0.390,1,0.12,0
1998-03-23,13:00,42.3,194.7,1018,1376,404,0,8,73,0,15,350,0,8,356,11,125,16,264,11,771,10,850,16,143,10,-9900,99,-9900,99,-9900,99,0.7,1,0.134,1,0.148,1,0.390,1,0.12,0
1998-03-23,14:00,46.9,215.0,939,1376,499,0,8,243,0,15,333,0,8,232,10,128,16,144,10,699,10,826,16,135,10,-9900,99,-9900,99,-9900,99,0.7,1,0.134,1,0.148,1,0.390,1,0.12,0
1998-03-23,15:00,54.5,231.8,798,1376,423,0,8,252,0,15,277,0,8,296,10,288,16,129,10,569,10,775,16,120,10,-9900,99,-9900,99,-9900,99,0.7,1,0.134,1,0.148,1,0.390,1,0.12,0
1998-03-23,16:00,63.9,245.4,604,1376,376,0,8,476,0,15,167,0,8,252,10,279,16,130,10,394,10,678,16,97,10,-9900,99,-9900,99,-9900,99,0.7,1,0.134,1,0.148,1,0.390,1,0.12,0
1998-03-23,17:00,74.4,257.0,370,1376,199,0,8,379,0,15,97,0,8,191,10,169,16,146,10,199,10,492,16,67,10,-9900,99,-9900,99,-9900,99,0.7,1,0.134,1,0.148,1,0.390,1,0.12,0
1998-03-23,18:00,85.0,267.3,116,1342,47,0,8,148,0,15,33,0,8,34,10,88,16,26,10,38,10,127,16,27,10,-9900,99,-9900,99,-9900,99,0.7,1,0.134,1,0.148,1,0.390,1,0.12,0
1998-03-23,19:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,1,0.134,1,0.148,1,0.390,1,0.12,0
1998-03-23,20:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,1,0.134,1,0.148,1,0.390,1,0.12,0
1998-03-23,21:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,1,0.134,1,0.148,1,0.390,1,0.12,0
1998-03-23,22:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.7,1,0.134,1,0.148,1,0.390,1,0.12,0
1998-03-23,23:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.134,1,0.148,1,0.390,1,0.12,0
1998-03-23,24:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.134,1,0.148,1,0.390,1,0.12,0
1998-03-24,1:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.135,1,0.148,1,0.414,1,0.12,0
1998-03-24,2:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.135,1,0.148,1,0.414,1,0.12,0
1998-03-24,3:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.135,1,0.148,1,0.414,1,0.12,0
1998-03-24,4:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.135,1,0.148,1,0.414,1,0.12,0
1998-03-24,5:00,99.0,-99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,1,0.135,1,0.148,1,0.414,1,0.12,0
1998-03-24,6:00,88.5,89.1,10,401,2,1,8,33,1,15,1,1,8,1,10,1,16,1,10,1,10,1,16,1,10,-9900,99,-9900,99,-9900,99,0.6,1,0.135,1,0.243,1,0.414,1,0.12,0
1998-03-24,7:00,81.6,95.7,200,1375,93,0,8,239,0,15,58,0,8,72,10,143,16,51,10,72,10,143,16,51,10,-9900,99,-9900,99,-9900,99,0.6,1,0.135,1,0.243,1,0.414,1,0.12,0
1998-03-24,8:00,70.8,106.3,451,1375,286,0,8,561,0,15,102,0,8,241,10,428,16,100,10,241,10,428,16,100,10,-9900,99,-9900,99,-9900,99,0.6,1,0.135,1,0.243,1,0.414,1,0.12,0
1998-03-24,9:00,60.6,118.4,674,1375,479,0,8,743,0,15,114,0,8,432,10,594,16,141,10,432,10,594,16,141,10,-9900,99,-9900,99,-9900,99,0.6,1,0.135,1,0.243,1,0.414,1,0.12,0
1998-03-24,10:00,51.6,132.9,853,1375,629,0,8,802,0,15,131,0,8,597,10,686,16,171,10,597,10,686,16,171,10,-9900,99,-9900,99,-9900,99,0.6,1,0.135,1,0.243,1,0.414,1,0.12,0
1998-03-24,11:00,44.8,150.9,976,1375,741,0,8,849,0,15,138,0,8,468,10,293,16,260,10,712,10,736,16,189,10,-9900,99,-9900,99,-9900,99,0.6,1,0.135,1,0.243,1,0.414,1,0.12,0
1998-03-24,12:00,41.3,172.3,1034,1375,783,0,8,842,0,15,150,0,8,685,10,586,16,245,10,766,10,757,16,198,10,-9900,99,-9900,99,-9900,99,0.6,1,0.135,1,0.243,1,0.414,1,0.12,0
